ANO,MES,ESTADO,REGIAO,CONSUMO_T
2004,AGO,ACRE,NORTE,6416
2004,AGO,AMAZONAS,NORTE,"58104,524000000005"
2004,AGO,RORAIMA,NORTE,"3319,963"
2004,AGO,PARÁ,NORTE,108975
2004,AGO,AMAPÁ,NORTE,5979
2004,AGO,TOCANTINS,NORTE,36605
2004,AGO,MARANHÃO,NORDESTE,39027
2004,AGO,PIAUÍ,NORDESTE,25773
2004,AGO,CEARÁ,NORDESTE,82452
2004,AGO,RIO GRANDE DO NORTE,NORDESTE,35823
2004,AGO,PARAÍBA,NORDESTE,28168
2004,AGO,PERNAMBUCO,NORDESTE,80313
2004,AGO,ALAGOAS,NORDESTE,22412
2004,AGO,SERGIPE,NORDESTE,17576
2004,AGO,BAHIA,NORDESTE,147060
2004,AGO,AJUSTES,NORDESTE,11000
2004,AGO,MINAS GERAIS,SUDESTE,318685
2004,AGO,ESPÍRITO SANTO,SUDESTE,59589
2004,AGO,RIO DE JANEIRO,SUDESTE,281405
2004,AGO,SÃO PAULO,SUDESTE,827480
2004,AGO,AJUSTES,SUDESTE,119000
2004,AGO,PARANÁ,SUL,214935
2004,AGO,SANTA CATARINA,SUL,164042
2004,AGO,RIO GRANDE DO SUL,SUL,186124
2004,AGO,AJUSTES,SUL,11000
2004,AGO,MATO GROSSO,CENTRO-OESTE,69819
2004,AGO,MATO GROSSO DO SUL,CENTRO-OESTE,44213
2004,AGO,GOIÁS,CENTRO-OESTE,138662
2004,AGO,DISTRITO FEDERAL,CENTRO-OESTE,75288
2004,SET,RONDÔNIA,NORTE,18700
2004,SET,ACRE,NORTE,6427
2004,SET,AMAZONAS,NORTE,41072
2004,SET,RORAIMA,NORTE,2351
2004,SET,PARÁ,NORTE,110773
2004,SET,AMAPÁ,NORTE,7271
2004,SET,TOCANTINS,NORTE,43797
2004,SET,MARANHÃO,NORDESTE,48068
2004,SET,PIAUÍ,NORDESTE,24030
2004,SET,CEARÁ,NORDESTE,80106
2004,SET,RIO GRANDE DO NORTE,NORDESTE,37225
2004,SET,PARAÍBA,NORDESTE,34218
2004,SET,PERNAMBUCO,NORDESTE,87563
2004,SET,ALAGOAS,NORDESTE,27370
2004,SET,SERGIPE,NORDESTE,19227
2004,SET,BAHIA,NORDESTE,156749
2004,SET,AJUSTES,NORDESTE,8000
2004,SET,MINAS GERAIS,SUDESTE,315841
2004,SET,ESPÍRITO SANTO,SUDESTE,59411
2004,SET,RIO DE JANEIRO,SUDESTE,280430
2004,SET,SÃO PAULO,SUDESTE,802352
2004,SET,AJUSTES,SUDESTE,125000
2004,SET,PARANÁ,SUL,197495
2004,SET,SANTA CATARINA,SUL,148187
2004,SET,RIO GRANDE DO SUL,SUL,"162686,97"
2004,SET,AJUSTES,SUL,11000
2004,SET,MATO GROSSO,CENTRO-OESTE,69265
2004,SET,MATO GROSSO DO SUL,CENTRO-OESTE,42226
2004,SET,GOIÁS,CENTRO-OESTE,149663
2004,SET,DISTRITO FEDERAL,CENTRO-OESTE,72595
2004,OUT,RONDÔNIA,NORTE,22264
2004,OUT,ACRE,NORTE,6386
2004,OUT,AMAZONAS,NORTE,"55694,057"
2004,OUT,RORAIMA,NORTE,"2124,75"
2004,OUT,PARÁ,NORTE,110954
2004,OUT,AMAPÁ,NORTE,6552
2004,OUT,TOCANTINS,NORTE,37795
2004,OUT,MARANHÃO,NORDESTE,46069
2004,OUT,PIAUÍ,NORDESTE,21724
2004,OUT,CEARÁ,NORDESTE,79744
2004,OUT,RIO GRANDE DO NORTE,NORDESTE,33551
2004,OUT,PARAÍBA,NORDESTE,30440
2004,OUT,PERNAMBUCO,NORDESTE,80640
2004,OUT,ALAGOAS,NORDESTE,26452
2004,OUT,SERGIPE,NORDESTE,17655
2004,OUT,BAHIA,NORDESTE,150946
2004,OUT,AJUSTES,NORDESTE,9000
2004,OUT,MINAS GERAIS,SUDESTE,300355
2004,OUT,ESPÍRITO SANTO,SUDESTE,53873
2004,OUT,RIO DE JANEIRO,SUDESTE,248861
2004,OUT,SÃO PAULO,SUDESTE,718557
2004,OUT,AJUSTES,SUDESTE,126000
2004,OUT,PARANÁ,SUL,184957
2004,OUT,SANTA CATARINA,SUL,151102
2004,OUT,RIO GRANDE DO SUL,SUL,"179882,59"
2004,OUT,AJUSTES,SUL,11000
2004,OUT,MATO GROSSO,CENTRO-OESTE,64352
2004,OUT,MATO GROSSO DO SUL,CENTRO-OESTE,36618
2004,OUT,GOIÁS,CENTRO-OESTE,150623
2004,OUT,DISTRITO FEDERAL,CENTRO-OESTE,76992
2004,NOV,RONDÔNIA,NORTE,14075
2004,NOV,ACRE,NORTE,5591
2004,NOV,AMAZONAS,NORTE,44211
2004,NOV,RORAIMA,NORTE,1654
2004,NOV,PARÁ,NORTE,117382
2004,NOV,AMAPÁ,NORTE,8809
2004,NOV,TOCANTINS,NORTE,35968
2004,NOV,MARANHÃO,NORDESTE,50343
2004,NOV,PIAUÍ,NORDESTE,23003
2004,NOV,CEARÁ,NORDESTE,83228
2004,NOV,RIO GRANDE DO NORTE,NORDESTE,35805
2004,NOV,PARAÍBA,NORDESTE,30988
2004,NOV,PERNAMBUCO,NORDESTE,78585
2004,NOV,ALAGOAS,NORDESTE,26598
2004,NOV,SERGIPE,NORDESTE,19516
2004,NOV,BAHIA,NORDESTE,142002
2004,NOV,AJUSTES,NORDESTE,10000
2004,NOV,MINAS GERAIS,SUDESTE,297717
2004,NOV,ESPÍRITO SANTO,SUDESTE,54406
2004,NOV,RIO DE JANEIRO,SUDESTE,266398
2004,NOV,SÃO PAULO,SUDESTE,738600
2004,NOV,AJUSTES,SUDESTE,127000
2004,NOV,PARANÁ,SUL,197165
2004,NOV,SANTA CATARINA,SUL,154958
2004,NOV,RIO GRANDE DO SUL,SUL,172935
2004,NOV,AJUSTES,SUL,12000
2004,NOV,MATO GROSSO,CENTRO-OESTE,66547
2004,NOV,MATO GROSSO DO SUL,CENTRO-OESTE,37872
2004,NOV,GOIÁS,CENTRO-OESTE,144087
2004,NOV,DISTRITO FEDERAL,CENTRO-OESTE,74060
2004,DEZ,RONDÔNIA,NORTE,21219
2004,DEZ,ACRE,NORTE,5422
2004,DEZ,AMAZONAS,NORTE,"62309,776"
2004,DEZ,RORAIMA,NORTE,3188
2004,DEZ,PARÁ,NORTE,112122
2004,DEZ,AMAPÁ,NORTE,6668
2004,DEZ,TOCANTINS,NORTE,31277
2004,DEZ,MARANHÃO,NORDESTE,60595
2004,DEZ,PIAUÍ,NORDESTE,23922
2004,DEZ,CEARÁ,NORDESTE,101817
2004,DEZ,RIO GRANDE DO NORTE,NORDESTE,39511
2004,DEZ,PARAÍBA,NORDESTE,34230
2004,DEZ,PERNAMBUCO,NORDESTE,87633
2004,DEZ,ALAGOAS,NORDESTE,30970
2004,DEZ,SERGIPE,NORDESTE,20509
2004,DEZ,BAHIA,NORDESTE,159878
2004,DEZ,AJUSTES,NORDESTE,11000
2004,DEZ,MINAS GERAIS,SUDESTE,260237
2004,DEZ,ESPÍRITO SANTO,SUDESTE,50885
2004,DEZ,RIO DE JANEIRO,SUDESTE,248921
2004,DEZ,SÃO PAULO,SUDESTE,716803
2004,DEZ,AJUSTES,SUDESTE,126000
2004,DEZ,PARANÁ,SUL,183387
2004,DEZ,SANTA CATARINA,SUL,135844
2004,DEZ,RIO GRANDE DO SUL,SUL,176633
2004,DEZ,AJUSTES,SUL,11000
2004,DEZ,MATO GROSSO,CENTRO-OESTE,56044
2004,DEZ,MATO GROSSO DO SUL,CENTRO-OESTE,39746
2004,DEZ,GOIÁS,CENTRO-OESTE,126835
2004,DEZ,DISTRITO FEDERAL,CENTRO-OESTE,65679
2005,JAN,RONDÔNIA,NORTE,21211
2005,JAN,ACRE,NORTE,5807
2005,JAN,AMAZONAS,NORTE,39696
2005,JAN,RORAIMA,NORTE,2928
2005,JAN,PARÁ,NORTE,115365
2005,JAN,AMAPÁ,NORTE,9759
2005,JAN,TOCANTINS,NORTE,29644
2005,JAN,MARANHÃO,NORDESTE,56124
2005,JAN,PIAUÍ,NORDESTE,19758
2005,JAN,CEARÁ,NORDESTE,91341
2005,JAN,RIO GRANDE DO NORTE,NORDESTE,38146
2005,JAN,PARAÍBA,NORDESTE,32450
2005,JAN,PERNAMBUCO,NORDESTE,84896
2005,JAN,ALAGOAS,NORDESTE,29095
2005,JAN,SERGIPE,NORDESTE,18244
2005,JAN,BAHIA,NORDESTE,139997
2005,JAN,AJUSTES,NORDESTE,10000
2005,JAN,MINAS GERAIS,SUDESTE,268591
2005,JAN,ESPÍRITO SANTO,SUDESTE,56490
2005,JAN,RIO DE JANEIRO,SUDESTE,246602
2005,JAN,SÃO PAULO,SUDESTE,656269
2005,JAN,AJUSTES,SUDESTE,95000
2005,JAN,PARANÁ,SUL,172044
2005,JAN,SANTA CATARINA,SUL,134837
2005,JAN,RIO GRANDE DO SUL,SUL,168412
2005,JAN,AJUSTES,SUL,10000
2005,JAN,MATO GROSSO,CENTRO-OESTE,55998
2005,JAN,MATO GROSSO DO SUL,CENTRO-OESTE,33550
2005,JAN,GOIÁS,CENTRO-OESTE,121831
2005,JAN,DISTRITO FEDERAL,CENTRO-OESTE,62294
2005,FEV,RONDÔNIA,NORTE,15823
2005,FEV,ACRE,NORTE,5242
2005,FEV,AMAZONAS,NORTE,"56004,937999999995"
2005,FEV,RORAIMA,NORTE,2118
2005,FEV,PARÁ,NORTE,90229
2005,FEV,AMAPÁ,NORTE,4782
2005,FEV,TOCANTINS,NORTE,25375
2005,FEV,MARANHÃO,NORDESTE,39810
2005,FEV,PIAUÍ,NORDESTE,19763
2005,FEV,CEARÁ,NORDESTE,69730
2005,FEV,RIO GRANDE DO NORTE,NORDESTE,30350
2005,FEV,PARAÍBA,NORDESTE,27763
2005,FEV,PERNAMBUCO,NORDESTE,81240
2005,FEV,ALAGOAS,NORDESTE,25241
2005,FEV,SERGIPE,NORDESTE,18161
2005,FEV,BAHIA,NORDESTE,111865
2005,FEV,AJUSTES,NORDESTE,11000
2005,FEV,MINAS GERAIS,SUDESTE,246372
2005,FEV,ESPÍRITO SANTO,SUDESTE,53578
2005,FEV,RIO DE JANEIRO,SUDESTE,237093
2005,FEV,SÃO PAULO,SUDESTE,745154
2005,FEV,AJUSTES,SUDESTE,83000
2005,FEV,PARANÁ,SUL,188841
2005,FEV,SANTA CATARINA,SUL,136495
2005,FEV,RIO GRANDE DO SUL,SUL,"153593,111"
2005,FEV,AJUSTES,SUL,10000
2005,FEV,MATO GROSSO,CENTRO-OESTE,49346
2005,FEV,MATO GROSSO DO SUL,CENTRO-OESTE,33682
2005,FEV,GOIÁS,CENTRO-OESTE,115210
2005,FEV,DISTRITO FEDERAL,CENTRO-OESTE,55247
2005,MAR,RONDÔNIA,NORTE,15195
2005,MAR,ACRE,NORTE,4965
2005,MAR,AMAZONAS,NORTE,39376
2005,MAR,RORAIMA,NORTE,2876
2005,MAR,PARÁ,NORTE,87897
2005,MAR,AMAPÁ,NORTE,7803
2005,MAR,TOCANTINS,NORTE,25608
2005,MAR,MARANHÃO,NORDESTE,44937
2005,MAR,PIAUÍ,NORDESTE,22445
2005,MAR,CEARÁ,NORDESTE,77682
2005,MAR,RIO GRANDE DO NORTE,NORDESTE,33791
2005,MAR,PARAÍBA,NORDESTE,30131
2005,MAR,PERNAMBUCO,NORDESTE,100925
2005,MAR,ALAGOAS,NORDESTE,29040
2005,MAR,SERGIPE,NORDESTE,23259
2005,MAR,BAHIA,NORDESTE,159603
2005,MAR,AJUSTES,NORDESTE,11000
2005,MAR,MINAS GERAIS,SUDESTE,292439
2005,MAR,ESPÍRITO SANTO,SUDESTE,60481
2005,MAR,RIO DE JANEIRO,SUDESTE,270163
2005,MAR,SÃO PAULO,SUDESTE,788618
2005,MAR,AJUSTES,SUDESTE,86000
2005,MAR,PARANÁ,SUL,200253
2005,MAR,SANTA CATARINA,SUL,154807
2005,MAR,RIO GRANDE DO SUL,SUL,166196
2005,MAR,AJUSTES,SUL,10000
2005,MAR,MATO GROSSO,CENTRO-OESTE,57277
2005,MAR,MATO GROSSO DO SUL,CENTRO-OESTE,40149
2005,MAR,GOIÁS,CENTRO-OESTE,122721
2005,MAR,DISTRITO FEDERAL,CENTRO-OESTE,65908
2005,ABR,RONDÔNIA,NORTE,15479
2005,ABR,ACRE,NORTE,5854
2005,ABR,AMAZONAS,NORTE,"59327,426"
2005,ABR,RORAIMA,NORTE,3091
2005,ABR,PARÁ,NORTE,96273
2005,ABR,AMAPÁ,NORTE,4400
2005,ABR,TOCANTINS,NORTE,30043
2005,ABR,MARANHÃO,NORDESTE,41661
2005,ABR,PIAUÍ,NORDESTE,20109
2005,ABR,CEARÁ,NORDESTE,66140
2005,ABR,RIO GRANDE DO NORTE,NORDESTE,30891
2005,ABR,PARAÍBA,NORDESTE,27103
2005,ABR,PERNAMBUCO,NORDESTE,83152
2005,ABR,ALAGOAS,NORDESTE,25685
2005,ABR,SERGIPE,NORDESTE,19137
2005,ABR,BAHIA,NORDESTE,142063
2005,ABR,AJUSTES,NORDESTE,10000
2005,ABR,MINAS GERAIS,SUDESTE,310034
2005,ABR,ESPÍRITO SANTO,SUDESTE,64833
2005,ABR,RIO DE JANEIRO,SUDESTE,263941
2005,ABR,SÃO PAULO,SUDESTE,790169
2005,ABR,AJUSTES,SUDESTE,91000
2005,ABR,PARANÁ,SUL,188916
2005,ABR,SANTA CATARINA,SUL,146582
2005,ABR,RIO GRANDE DO SUL,SUL,150226
2005,ABR,AJUSTES,SUL,11000
2005,ABR,MATO GROSSO,CENTRO-OESTE,61881
2005,ABR,MATO GROSSO DO SUL,CENTRO-OESTE,39205
2005,ABR,GOIÁS,CENTRO-OESTE,130262
2005,ABR,DISTRITO FEDERAL,CENTRO-OESTE,67387
2005,MAI,RONDÔNIA,NORTE,18536
2005,MAI,ACRE,NORTE,5892
2005,MAI,AMAZONAS,NORTE,40816
2005,MAI,RORAIMA,NORTE,2684
2005,MAI,PARÁ,NORTE,97686
2005,MAI,AMAPÁ,NORTE,4460
2005,MAI,TOCANTINS,NORTE,28702
2005,MAI,MARANHÃO,NORDESTE,47350
2005,MAI,PIAUÍ,NORDESTE,24283
2005,MAI,CEARÁ,NORDESTE,76289
2005,MAI,RIO GRANDE DO NORTE,NORDESTE,30724
2005,MAI,PARAÍBA,NORDESTE,28053
2005,MAI,PERNAMBUCO,NORDESTE,81128
2005,MAI,ALAGOAS,NORDESTE,21197
2005,MAI,SERGIPE,NORDESTE,15066
2005,MAI,BAHIA,NORDESTE,137144
2005,MAI,AJUSTES,NORDESTE,11000
2005,MAI,MINAS GERAIS,SUDESTE,322741
2005,MAI,ESPÍRITO SANTO,SUDESTE,64063
2005,MAI,RIO DE JANEIRO,SUDESTE,273825
2005,MAI,SÃO PAULO,SUDESTE,"791663,1"
2005,MAI,AJUSTES,SUDESTE,84000
2005,MAI,PARANÁ,SUL,184994
2005,MAI,SANTA CATARINA,SUL,149537
2005,MAI,RIO GRANDE DO SUL,SUL,154220
2005,MAI,AJUSTES,SUL,11000
2005,MAI,MATO GROSSO,CENTRO-OESTE,65040
2005,MAI,MATO GROSSO DO SUL,CENTRO-OESTE,38897
2005,MAI,GOIÁS,CENTRO-OESTE,139268
2005,MAI,DISTRITO FEDERAL,CENTRO-OESTE,68730
2005,JUN,RONDÔNIA,NORTE,22600
2005,JUN,ACRE,NORTE,7760
2005,JUN,AMAZONAS,NORTE,"58167,288"
2005,JUN,RORAIMA,NORTE,1466
2005,JUN,PARÁ,NORTE,108413
2005,JUN,AMAPÁ,NORTE,10613
2005,JUN,TOCANTINS,NORTE,36483
2005,JUN,MARANHÃO,NORDESTE,50153
2005,JUN,PIAUÍ,NORDESTE,24792
2005,JUN,CEARÁ,NORDESTE,80340
2005,JUN,RIO GRANDE DO NORTE,NORDESTE,29836
2005,JUN,PARAÍBA,NORDESTE,21631
2005,JUN,PERNAMBUCO,NORDESTE,64348
2005,JUN,ALAGOAS,NORDESTE,20299
2005,JUN,SERGIPE,NORDESTE,17048
2005,JUN,BAHIA,NORDESTE,122740
2005,JUN,AJUSTES,NORDESTE,12000
2005,JUN,MINAS GERAIS,SUDESTE,360513
2005,JUN,ESPÍRITO SANTO,SUDESTE,66518
2005,JUN,RIO DE JANEIRO,SUDESTE,284813
2005,JUN,SÃO PAULO,SUDESTE,837181
2005,JUN,AJUSTES,SUDESTE,77000
2005,JUN,PARANÁ,SUL,192629
2005,JUN,SANTA CATARINA,SUL,165664
2005,JUN,RIO GRANDE DO SUL,SUL,163261
2005,JUN,AJUSTES,SUL,11000
2005,JUN,MATO GROSSO,CENTRO-OESTE,68127
2005,JUN,MATO GROSSO DO SUL,CENTRO-OESTE,40481
2005,JUN,GOIÁS,CENTRO-OESTE,152638
2005,JUN,DISTRITO FEDERAL,CENTRO-OESTE,74797
2005,JUL,RONDÔNIA,NORTE,17735
2005,JUL,ACRE,NORTE,7484
2005,JUL,AMAZONAS,NORTE,46075
2005,JUL,RORAIMA,NORTE,3161
2005,JUL,PARÁ,NORTE,107399
2005,JUL,AMAPÁ,NORTE,7421
2005,JUL,TOCANTINS,NORTE,33900
2005,JUL,MARANHÃO,NORDESTE,53112
2005,JUL,PIAUÍ,NORDESTE,26903
2005,JUL,CEARÁ,NORDESTE,93393
2005,JUL,RIO GRANDE DO NORTE,NORDESTE,39965
2005,JUL,PARAÍBA,NORDESTE,28751
2005,JUL,PERNAMBUCO,NORDESTE,81509
2005,JUL,ALAGOAS,NORDESTE,22784
2005,JUL,SERGIPE,NORDESTE,17748
2005,JUL,BAHIA,NORDESTE,124170
2005,JUL,AJUSTES,NORDESTE,12000
2005,JUL,MINAS GERAIS,SUDESTE,359804
2005,JUL,ESPÍRITO SANTO,SUDESTE,65453
2005,JUL,RIO DE JANEIRO,SUDESTE,267064
2005,JUL,SÃO PAULO,SUDESTE,"818964,1"
2005,JUL,AJUSTES,SUDESTE,71000
2005,JUL,PARANÁ,SUL,184723
2005,JUL,SANTA CATARINA,SUL,162223
2005,JUL,RIO GRANDE DO SUL,SUL,161492
2005,JUL,AJUSTES,SUL,12000
2005,JUL,MATO GROSSO,CENTRO-OESTE,60123
2005,JUL,MATO GROSSO DO SUL,CENTRO-OESTE,41787
2005,JUL,GOIÁS,CENTRO-OESTE,150876
2005,JUL,DISTRITO FEDERAL,CENTRO-OESTE,70102
2005,AGO,RONDÔNIA,NORTE,23933
2005,AGO,ACRE,NORTE,8048
2005,AGO,AMAZONAS,NORTE,"61321,4"
2005,AGO,RORAIMA,NORTE,2107
2005,AGO,PARÁ,NORTE,131490
2005,AGO,AMAPÁ,NORTE,11699
2005,AGO,TOCANTINS,NORTE,49981
2005,AGO,MARANHÃO,NORDESTE,51788
2005,AGO,PIAUÍ,NORDESTE,25702
2005,AGO,CEARÁ,NORDESTE,91998
2005,AGO,RIO GRANDE DO NORTE,NORDESTE,39549
2005,AGO,PARAÍBA,NORDESTE,29638
2005,AGO,PERNAMBUCO,NORDESTE,65400
2005,AGO,ALAGOAS,NORDESTE,23659
2005,AGO,SERGIPE,NORDESTE,20650
2005,AGO,BAHIA,NORDESTE,160949
2005,AGO,AJUSTES,NORDESTE,15000
2005,AGO,MINAS GERAIS,SUDESTE,406893
2005,AGO,ESPÍRITO SANTO,SUDESTE,76604
2005,AGO,RIO DE JANEIRO,SUDESTE,321431
2005,AGO,SÃO PAULO,SUDESTE,914839
2005,AGO,AJUSTES,SUDESTE,79000
2005,AGO,PARANÁ,SUL,203175
2005,AGO,SANTA CATARINA,SUL,165871
2005,AGO,RIO GRANDE DO SUL,SUL,173938
2005,AGO,AJUSTES,SUL,13000
2005,AGO,MATO GROSSO,CENTRO-OESTE,77077
2005,AGO,MATO GROSSO DO SUL,CENTRO-OESTE,51050
2005,AGO,GOIÁS,CENTRO-OESTE,176088
2005,AGO,DISTRITO FEDERAL,CENTRO-OESTE,93050
2005,SET,RONDÔNIA,NORTE,21268
2005,SET,ACRE,NORTE,7794
2005,SET,AMAZONAS,NORTE,49763
2005,SET,RORAIMA,NORTE,2674
2005,SET,PARÁ,NORTE,112652
2005,SET,AMAPÁ,NORTE,9440
2005,SET,TOCANTINS,NORTE,46402
2005,SET,MARANHÃO,NORDESTE,46690
2005,SET,PIAUÍ,NORDESTE,19939
2005,SET,CEARÁ,NORDESTE,81500
2005,SET,RIO GRANDE DO NORTE,NORDESTE,40932
2005,SET,PARAÍBA,NORDESTE,29640
2005,SET,PERNAMBUCO,NORDESTE,73556
2005,SET,ALAGOAS,NORDESTE,23770
2005,SET,SERGIPE,NORDESTE,17941
2005,SET,BAHIA,NORDESTE,145708
2005,SET,AJUSTES,NORDESTE,15000
2005,SET,MINAS GERAIS,SUDESTE,397527
2005,SET,ESPÍRITO SANTO,SUDESTE,68541
2005,SET,RIO DE JANEIRO,SUDESTE,280468
2005,SET,SÃO PAULO,SUDESTE,"842283,25"
2005,SET,AJUSTES,SUDESTE,74000
2005,SET,PARANÁ,SUL,169242
2005,SET,SANTA CATARINA,SUL,146298
2005,SET,RIO GRANDE DO SUL,SUL,154493
2005,SET,AJUSTES,SUL,14000
2005,SET,MATO GROSSO,CENTRO-OESTE,65579
2005,SET,MATO GROSSO DO SUL,CENTRO-OESTE,40518
2005,SET,GOIÁS,CENTRO-OESTE,165396
2005,SET,DISTRITO FEDERAL,CENTRO-OESTE,80334
2005,OUT,RONDÔNIA,NORTE,22834
2005,OUT,ACRE,NORTE,8792
2005,OUT,AMAZONAS,NORTE,"59289,95"
2005,OUT,RORAIMA,NORTE,2351
2005,OUT,PARÁ,NORTE,108883
2005,OUT,AMAPÁ,NORTE,7688
2005,OUT,TOCANTINS,NORTE,42995
2005,OUT,MARANHÃO,NORDESTE,45263
2005,OUT,PIAUÍ,NORDESTE,21902
2005,OUT,CEARÁ,NORDESTE,81596
2005,OUT,RIO GRANDE DO NORTE,NORDESTE,44399
2005,OUT,PARAÍBA,NORDESTE,29790
2005,OUT,PERNAMBUCO,NORDESTE,82506
2005,OUT,ALAGOAS,NORDESTE,25386
2005,OUT,SERGIPE,NORDESTE,16431
2005,OUT,BAHIA,NORDESTE,138694
2005,OUT,AJUSTES,NORDESTE,14000
2005,OUT,MINAS GERAIS,SUDESTE,406354
2005,OUT,ESPÍRITO SANTO,SUDESTE,64374
2005,OUT,RIO DE JANEIRO,SUDESTE,292837
2005,OUT,SÃO PAULO,SUDESTE,"813976,4"
2005,OUT,AJUSTES,SUDESTE,78000
2005,OUT,PARANÁ,SUL,166786
2005,OUT,SANTA CATARINA,SUL,151753
2005,OUT,RIO GRANDE DO SUL,SUL,153438
2005,OUT,AJUSTES,SUL,12000
2005,OUT,MATO GROSSO,CENTRO-OESTE,63093
2005,OUT,MATO GROSSO DO SUL,CENTRO-OESTE,37686
2005,OUT,GOIÁS,CENTRO-OESTE,162546
2005,OUT,DISTRITO FEDERAL,CENTRO-OESTE,82226
2005,NOV,RONDÔNIA,NORTE,19522
2005,NOV,ACRE,NORTE,6725
2005,NOV,AMAZONAS,NORTE,"58858,12"
2005,NOV,RORAIMA,NORTE,2327
2005,NOV,PARÁ,NORTE,106626
2005,NOV,AMAPÁ,NORTE,11977
2005,NOV,TOCANTINS,NORTE,42388
2005,NOV,MARANHÃO,NORDESTE,44122
2005,NOV,PIAUÍ,NORDESTE,21556
2005,NOV,CEARÁ,NORDESTE,80195
2005,NOV,RIO GRANDE DO NORTE,NORDESTE,43484
2005,NOV,PARAÍBA,NORDESTE,34715
2005,NOV,PERNAMBUCO,NORDESTE,79647
2005,NOV,ALAGOAS,NORDESTE,26776
2005,NOV,SERGIPE,NORDESTE,17995
2005,NOV,BAHIA,NORDESTE,129206
2005,NOV,AJUSTES,NORDESTE,15000
2005,NOV,MINAS GERAIS,SUDESTE,375773
2005,NOV,ESPÍRITO SANTO,SUDESTE,62128
2005,NOV,RIO DE JANEIRO,SUDESTE,304782
2005,NOV,SÃO PAULO,SUDESTE,"902902,15"
2005,NOV,AJUSTES,SUDESTE,79000
2005,NOV,PARANÁ,SUL,196534
2005,NOV,SANTA CATARINA,SUL,160162
2005,NOV,RIO GRANDE DO SUL,SUL,185306
2005,NOV,AJUSTES,SUL,12000
2005,NOV,MATO GROSSO,CENTRO-OESTE,64380
2005,NOV,MATO GROSSO DO SUL,CENTRO-OESTE,41135
2005,NOV,GOIÁS,CENTRO-OESTE,156234
2005,NOV,DISTRITO FEDERAL,CENTRO-OESTE,74666
2005,DEZ,RONDÔNIA,NORTE,18921
2005,DEZ,ACRE,NORTE,6551
2005,DEZ,AMAZONAS,NORTE,44592
2005,DEZ,RORAIMA,NORTE,2396
2005,DEZ,PARÁ,NORTE,102069
2005,DEZ,AMAPÁ,NORTE,14155
2005,DEZ,TOCANTINS,NORTE,39682
2005,DEZ,MARANHÃO,NORDESTE,58448
2005,DEZ,PIAUÍ,NORDESTE,25612
2005,DEZ,CEARÁ,NORDESTE,95958
2005,DEZ,RIO GRANDE DO NORTE,NORDESTE,48074
2005,DEZ,PARAÍBA,NORDESTE,45400
2005,DEZ,PERNAMBUCO,NORDESTE,101349
2005,DEZ,ALAGOAS,NORDESTE,33636
2005,DEZ,SERGIPE,NORDESTE,20117
2005,DEZ,BAHIA,NORDESTE,155862
2005,DEZ,AJUSTES,NORDESTE,16000
2005,DEZ,MINAS GERAIS,SUDESTE,357530
2005,DEZ,ESPÍRITO SANTO,SUDESTE,65904
2005,DEZ,RIO DE JANEIRO,SUDESTE,281310
2005,DEZ,SÃO PAULO,SUDESTE,822704
2005,DEZ,AJUSTES,SUDESTE,79000
2005,DEZ,PARANÁ,SUL,177285
2005,DEZ,SANTA CATARINA,SUL,150421
2005,DEZ,RIO GRANDE DO SUL,SUL,181484
2005,DEZ,AJUSTES,SUL,12000
2005,DEZ,MATO GROSSO,CENTRO-OESTE,49713
2005,DEZ,MATO GROSSO DO SUL,CENTRO-OESTE,41341
2005,DEZ,GOIÁS,CENTRO-OESTE,123830
2005,DEZ,DISTRITO FEDERAL,CENTRO-OESTE,60790
2006,JAN,RONDÔNIA,NORTE,15232
2006,JAN,ACRE,NORTE,7192
2006,JAN,AMAZONAS,NORTE,51658
2006,JAN,RORAIMA,NORTE,3458
2006,JAN,PARÁ,NORTE,93022
2006,JAN,AMAPÁ,NORTE,6912
2006,JAN,TOCANTINS,NORTE,37092
2006,JAN,MARANHÃO,NORDESTE,60434
2006,JAN,PIAUÍ,NORDESTE,25712
2006,JAN,CEARÁ,NORDESTE,93559
2006,JAN,RIO GRANDE DO NORTE,NORDESTE,45289
2006,JAN,PARAÍBA,NORDESTE,42579
2006,JAN,PERNAMBUCO,NORDESTE,106786
2006,JAN,ALAGOAS,NORDESTE,30849
2006,JAN,SERGIPE,NORDESTE,18774
2006,JAN,BAHIA,NORDESTE,146547
2006,JAN,AJUSTES,NORDESTE,19000
2006,JAN,MINAS GERAIS,SUDESTE,425400
2006,JAN,ESPÍRITO SANTO,SUDESTE,62346
2006,JAN,RIO DE JANEIRO,SUDESTE,301206
2006,JAN,SÃO PAULO,SUDESTE,"851312,1"
2006,JAN,AJUSTES,SUDESTE,70000
2006,JAN,PARANÁ,SUL,184040
2006,JAN,SANTA CATARINA,SUL,154694
2006,JAN,RIO GRANDE DO SUL,SUL,170928
2006,JAN,AJUSTES,SUL,9000
2006,JAN,MATO GROSSO,CENTRO-OESTE,55489
2006,JAN,MATO GROSSO DO SUL,CENTRO-OESTE,43106
2006,JAN,GOIÁS,CENTRO-OESTE,147233
2006,JAN,DISTRITO FEDERAL,CENTRO-OESTE,69054
2006,FEV,RONDÔNIA,NORTE,14323
2006,FEV,ACRE,NORTE,6443
2006,FEV,AMAZONAS,NORTE,47766
2006,FEV,RORAIMA,NORTE,3467
